2.000	8.332	3.467	-16.142	-89.445	-23.190	-79.703
3.000	12.274	-3.568	-13.026	-62.475	-65.959	54.223
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.908
2.000	8.385	3.428	-16.304	-89.481	-23.459	-77.057
3.000	12.292	-3.560	-13.043	-61.266	-65.818	52.525
1.000	8.908	6.421	-2.808	-121.592	-83.094	19.948
2.000	8.425	3.406	-16.440	-89.382	-23.632	-74.512
3.000	12.270	-3.599	-13.087	-59.736	-65.603	50.292
1.000	8.904	6.421	-2.808	-121.512	-83.091	19.908
2.000	8.504	3.415	-16.559	-89.259	-23.703	-71.321
3.000	12.279	-3.577	-13.136	-58.548	-65.297	48.603
1.000	8.908	6.421	-2.808	-121.551	-83.072	19.998
2.000	8.636	3.406	-16.709	-89.550	-23.588	-67.230
3.000	12.296	-3.573	-13.184	-57.772	-65.032	47.357
1.000	8.908	6.421	-2.808	-121.551	-83.072	19.998
2.000	8.767	3.384	-16.884	-89.893	-23.411	-63.186
3.000	12.296	-3.586	-13.215	-57.524	-64.839	46.664
1.000	8.908	6.425	-2.808	-121.551	-83.072	19.978
2.000	8.846	3.362	-17.029	-90.107	-23.389	-59.226
3.000	12.279	-3.630	-13.254	-57.318	-64.572	45.807
1.000	8.908	6.425	-2.808	-121.482	-83.085	19.908
2.000	8.921	3.353	-17.104	-90.183	-23.351	-57.753
3.000	12.279	-3.656	-13.289	-57.200	-64.418	45.344
1.000	8.908	6.421	-2.808	-121.611	-83.083	20.018
2.000	9.000	3.366	-17.179	-90.281	-23.153	-55.510
3.000	12.283	-3.661	-13.325	-57.107	-64.029	44.684
1.000	8.908	6.421	-2.808	-121.611	-83.083	19.983
2.000	9.145	3.366	-17.275	-90.577	-22.886	-51.953
3.000	12.301	-3.687	-13.382	-56.072	-63.372	42.581
1.000	8.908	6.421	-2.808	-121.611	-83.083	20.038
2.000	9.229	3.331	-17.398	-90.472	-23.360	-49.152
3.000	12.323	-3.696	-13.439	-55.108	-62.810	40.924
1.000	8.908	6.421	-2.808	-121.592	-83.094	19.948
2.000	9.343	3.226	-17.530	-90.382	-23.551	-46.203
3.000	12.371	-3.744	-13.487	-54.134	-62.435	39.269
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.908
2.000	9.400	3.173	-17.667	-90.053	-23.693	-43.369
3.000	12.380	-3.775	-13.549	-53.000	-61.829	37.504
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.908
2.000	9.563	3.182	-17.754	-90.130	-23.533	-39.852
3.000	12.375	-3.801	-13.606	-51.933	-61.135	35.797
1.000	8.908	6.421	-2.808	-121.482	-83.085	19.908
2.000	9.659	3.138	-17.842	-89.969	-23.796	-37.148
3.000	12.389	-3.819	-13.659	-50.974	-60.537	34.254
1.000	8.908	6.421	-2.813	-121.592	-83.094	19.948
2.000	9.703	3.103	-17.957	-89.640	-24.093	-35.678
3.000	12.389	-3.832	-13.711	-49.919	-59.975	32.643
1.000	8.908	6.421	-2.808	-121.611	-83.083	20.038
2.000	9.769	3.098	-17.992	-89.647	-24.199	-33.973
3.000	12.415	-3.845	-13.747	-48.989	-59.501	31.158
1.000	8.908	6.421	-2.808	-121.642	-83.089	20.038
2.000	9.857	3.111	-18.040	-89.455	-24.255	-31.905
3.000	12.419	-3.854	-13.786	-47.883	-58.896	29.377
1.000	8.908	6.421	-2.808	-121.661	-83.080	20.018
2.000	9.958	3.072	-18.106	-89.393	-24.546	-29.713
3.000	12.419	-3.867	-13.821	-46.683	-58.261	27.487
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.908
2.000	10.033	3.028	-18.154	-89.406	-24.871	-28.027
3.000	12.393	-3.924	-13.865	-45.499	-57.660	25.331
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.908
2.000	10.055	2.962	-18.229	-89.288	-25.300	-27.105
3.000	12.415	-3.929	-13.883	-44.727	-57.127	24.004
1.000	8.908	6.421	-2.808	-121.642	-83.089	20.038
2.000	10.081	2.909	-18.313	-89.170	-25.643	-26.364
3.000	12.424	-3.946	-13.909	-43.929	-56.674	22.632
1.000	8.908	6.421	-2.808	-121.581	-83.077	19.998
2.000	10.090	2.887	-18.352	-89.083	-25.880	-25.821
3.000	12.411	-3.960	-13.927	-43.305	-56.324	21.565
1.000	8.908	6.421	-2.808	-121.501	-83.075	19.943
2.000	10.095	2.896	-18.357	-88.965	-25.951	-25.633
3.000	12.389	-3.946	-13.971	-42.829	-55.896	20.874
1.000	8.908	6.421	-2.808	-121.661	-83.080	20.018
2.000	10.103	2.900	-18.357	-88.942	-25.970	-25.559
3.000	12.402	-3.946	-13.971	-42.741	-55.895	20.756
1.000	8.908	6.421	-2.808	-121.661	-83.080	20.018
2.000	10.103	2.909	-18.361	-88.926	-25.970	-25.490
3.000	12.402	-3.933	-13.979	-42.708	-55.862	20.762
1.000	8.908	6.421	-2.808	-121.649	-83.064	20.107
2.000	10.108	2.909	-18.361	-88.965	-25.992	-25.424
3.000	12.397	-3.942	-13.984	-42.690	-55.861	20.711
1.000	8.908	6.421	-2.808	-121.649	-83.064	20.107
2.000	10.108	2.905	-18.365	-88.996	-25.983	-25.330
3.000	12.402	-3.929	-13.984	-42.813	-55.872	20.884
1.000	8.908	6.421	-2.808	-121.778	-83.063	20.162
2.000	10.112	2.914	-18.365	-88.989	-25.945	-25.260
3.000	12.393	-3.929	-13.984	-42.814	-55.863	20.857
1.000	8.912	6.421	-2.808	-121.642	-83.089	20.038
2.000	10.108	2.931	-18.365	-88.966	-25.873	-25.174
